round,total disipated energy for hetergeneous nodes,residual energy ,number of nodes alive,Total Energy consumed at each round,TotalEnergyconsumed till this round,throughput
1,0.5400370399999974,2699.45996296,2000,8.604425039999914,8.604425039999914,16000
2,0.5223761199999983,2698.93758684,2000,8.735572119999965,17.33999715999988,28000
3,0.5199526400000001,2698.4176342,2000,8.718036639999967,26.058033799999848,40000
4,0.506836559999999,2697.91079764,2000,8.765236559999959,34.82327035999981,52000
5,0.5047591999999993,2697.40603844,2000,8.741659199999946,43.564929559999754,68000
6,0.526085039999999,2696.8799534,2000,8.691521039999936,52.25645059999969,80000
7,0.5452035999999995,2696.3347498,2000,8.692379600000015,60.948830199999705,96000
8,0.5277864399999991,2695.80696336,2000,8.708026439999948,69.65685663999966,112000
9,0.5429219999999997,2695.2640413599997,2000,8.701625999999951,78.35848263999961,128000
10,0.5368517200000004,2694.72718964,2000,8.698195719999935,87.05667835999954,144000
11,0.5278089199999991,2694.1993807199997,2000,8.736572919999999,95.79325127999954,160000
12,0.5086441599999996,2693.6907365599996,2000,8.806752159999933,104.60000343999947,176000
13,0.5278348399999995,2693.1629017199994,2000,8.723206839999948,113.32321027999942,192000
14,0.5148549199999993,2692.6480467999995,2000,8.751274919999965,122.07448519999937,208000
15,0.5281916400000004,2692.1198551599996,2000,8.699251639999963,130.77373683999934,224000
16,0.5238515199999996,2691.5960036399997,2000,8.734411519999991,139.50814835999932,240000
17,0.5045304799999989,2691.0914731599996,2000,8.792242479999944,148.30039083999927,248000
18,0.5166243999999992,2690.5748487599994,2000,8.713688399999967,157.01407923999923,260000
19,0.5339051599999989,2690.0409435999995,2000,8.723309159999932,165.73738839999916,272000
20,0.5402460000000004,2689.5006975999995,2000,8.731089999999991,174.46847839999916,284000
21,0.5261338399999999,2688.9745637599995,2000,8.732369839999933,183.2008482399991,296000
22,0.5401643199999995,2688.4343994399997,2000,8.690220319999936,191.891068559999,308000
23,0.5300975200000009,2687.90430192,2000,8.809725519999896,200.7007940799989,320000
24,0.5371832799999992,2687.3671186399997,2000,8.745739279999999,209.4465333599989,336000
25,0.5329051199999998,2686.8342135199996,2000,8.75631311999994,218.20284647999884,344000
26,0.5352917599999998,2686.2989217599998,2000,8.76133575999996,226.9641822399988,360000
27,0.5284094799999994,2685.77051228,2000,8.757701480000005,235.7218837199988,376000
28,0.5268228799999998,2685.2436893999998,2000,8.725598879999938,244.44748259999875,388000
29,0.5183974799999984,2684.7252919199996,2000,8.783205479999989,253.23068807999874,404000
30,0.5337374399999992,2684.1915544799995,2000,8.703757439999924,261.9344455199987,420000
31,0.5276553199999979,2683.6638991599993,2000,8.66741931999999,270.60186483999865,436000
32,0.5285305600000002,2683.1353685999993,2000,8.719686559999936,279.3215513999986,448000
33,0.536800239999999,2682.5985683599993,2000,8.733604239999998,288.0551556399986,464000
34,0.5350432799999993,2682.063525079999,2000,8.735371279999955,296.79052691999857,476000
35,0.5560423599999982,2681.507482719999,2000,8.675018359999939,305.46554527999854,488000
36,0.5188745199999993,2680.9886081999994,2000,8.744266519999933,314.2098117999985,500000
37,0.5247070799999987,2680.4639011199993,2000,8.75565107999994,322.9654628799984,508000
38,0.5171443999999986,2679.9467567199995,2000,8.750084399999958,331.71554727999836,520000
39,0.5372830399999987,2679.4094736799993,2000,8.722579039999953,340.43812631999833,532000
40,0.5142449599999983,2678.8952287199995,2000,8.768652959999944,349.2067792799983,544000
41,0.5060877199999997,2678.3891409999997,2000,8.827739719999961,358.0345189999982,560000
42,0.5355173199999996,2677.8536236799996,2000,8.721749319999963,366.7562683199982,576000
43,0.5228067599999991,2677.3308169199995,2000,8.739378759999942,375.49564707999815,588000
44,0.5387372400000005,2676.7920796799995,2000,8.709729239999955,384.2053763199981,600000
45,0.5496648399999989,2676.2424148399996,2000,8.672164839999999,392.8775411599981,612000
46,0.5378243599999993,2675.7045904799998,2000,8.682672359999964,401.56021351999806,628000
47,0.5231544,2675.18143608,2000,8.7532624,410.31347591999804,644000
48,0.5237017600000002,2674.6577343199997,2000,8.707169759999987,419.02064567999804,656000
49,0.5185007599999993,2674.13923356,2000,8.756080759999966,427.776726439998,668000
50,0.4966304799999993,2673.64260308,2000,8.82182647999997,436.598552919998,680000
51,0.5302774800000011,2673.1123255999996,2000,8.756145479999978,445.354698399998,696000
52,0.5370751199999995,2672.57525048,2000,8.684303119999914,454.0390015199979,708000
53,0.5246963999999996,2672.05055408,2000,8.739164399999966,462.7781659199979,720000
54,0.5372029199999999,2671.51335116,2000,8.707422919999997,471.4855888399979,732000
55,0.5360033599999997,2670.9773478,2000,8.742419359999932,480.2280081999978,740000
56,0.5278517599999986,2670.44949604,2000,8.726543759999961,488.9545519599978,752000
57,0.5371599199999979,2669.9123361200004,2000,8.749539919999938,497.70409187999775,760000
58,0.5336152799999989,2669.3787208400004,2000,8.682795279999992,506.38688715999774,776000
59,0.5248710399999986,2668.8538498000003,2000,8.715423039999983,515.1023101999978,788000
60,0.5152945599999987,2668.3385552400005,2000,8.758494559999946,523.8608047599977,800000
61,0.5302386000000002,2667.8083166400006,2000,8.729550599999953,532.5903553599976,812000
62,0.5120865199999997,2667.2962301200005,2000,8.741322519999994,541.3316778799976,828000
63,0.5327640799999984,2666.7634660400004,2000,8.720928079999913,550.0526059599975,844000
64,0.5261260799999996,2666.2373399600006,2000,8.751506080000054,558.8041120399976,860000
65,0.5291481599999986,2665.7081918000003,2000,8.760484160000045,567.5645961999976,872000
66,0.5267351199999992,2665.1814566800003,2000,8.71720711999995,576.2818033199975,884000
67,0.5251717599999991,2664.6562849200004,2000,8.790407759999981,585.0722110799975,900000
68,0.5240164399999998,2664.13226848,2000,8.708828439999929,593.7810395199974,912000
69,0.5299080399999992,2663.60236044,2000,8.70968403999996,602.4907235599974,928000
70,0.5280931600000008,2663.07426728,2000,8.730281159999974,611.2210047199974,940000
71,0.5215243599999995,2662.55274292,2000,8.743272359999953,619.9642770799974,952000
72,0.53420612,2662.0185368,2000,8.741866120000017,628.7061431999974,964000
73,0.5048406000000001,2661.5136962,2000,8.860104599999913,637.5662477999973,976000
74,0.5156713199999998,2660.9980248800002,2000,8.810931319999971,646.3771791199973,988000
75,0.5189555199999994,2660.4790693600003,2000,8.774203519999944,655.1513826399972,1000000
76,0.5198750800000002,2659.9591942800002,2000,8.759271079999998,663.9106537199972,1012000
77,0.5207274399999995,2659.4384668400003,2000,8.71987143999992,672.6305251599971,1028000
78,0.5246958000000002,2658.9137710400005,2000,8.790707799999968,681.421232959997,1044000
79,0.5196045200000003,2658.3941665200005,2000,8.745244519999956,690.166477479997,1056000
80,0.5275462799999999,2657.8666202400004,2000,8.731082280000019,698.897559759997,1068000
81,0.5202826399999998,2657.3463376000004,2000,8.773718639999968,707.6712783999969,1080000
82,0.5142351999999994,2656.8321024000006,2000,8.774415199999963,716.4456935999968,1092000
83,0.5249160400000004,2656.3071863600007,2000,8.742208039999953,725.1879016399968,1104000
84,0.5195472399999995,2655.7876391200007,2000,8.72707523999996,733.9149768799967,1120000
85,0.5369145599999985,2655.250724560001,2000,8.696982559999968,742.6119594399967,1132000
86,0.5289533600000002,2654.721771200001,2000,8.659965359999935,751.2719247999966,1144000
87,0.5182687999999998,2654.203502400001,2000,8.735208799999974,760.0071335999966,1156000
88,0.5195087999999983,2653.683993600001,2000,8.73026479999995,768.7373983999966,1172000
89,0.5139070799999992,2653.170086520001,2000,8.738811079999977,777.4762094799966,1184000
90,0.5257623999999994,2652.644324120001,2000,8.739698399999963,786.2159078799965,1196000
91,0.5208016399999992,2652.1235224800007,2000,8.77574963999999,794.9916575199965,1212000
92,0.4921680799999996,2651.631354400001,2000,8.845208079999953,803.8368655999964,1228000
93,0.5041722399999989,2651.1271821600008,2000,8.829884239999958,812.6667498399963,1244000
94,0.5330674400000005,2650.5941147200006,2000,8.749851440000038,821.4166012799964,1256000
95,0.5274588399999993,2650.066655880001,2000,8.762870839999929,830.1794721199963,1268000
96,0.5244387999999999,2649.5422170800007,2000,8.733122799999949,838.9125949199962,1284000
97,0.5192953599999971,2649.022921720001,2000,8.743883359999945,847.6564782799961,1296000
98,0.5205833599999985,2648.502338360001,2000,8.792215359999986,856.4486936399961,1308000
99,0.5129081599999995,2647.989430200001,2000,8.77590015999996,865.2245937999961,1320000
100,0.5310082399999994,2647.458421960001,2000,8.741032239999987,873.9656260399961,1332000
101,0.5254143199999999,2646.933007640001,2000,8.738034319999999,882.7036603599961,1344000
102,0.5324649199999997,2646.400542720001,2000,8.710992919999969,891.4146532799961,1360000
103,0.5467297999999979,2645.853812920001,2000,8.726913799999906,900.141567079996,1368000
104,0.5487477999999988,2645.305065120001,2000,8.717339799999946,908.858906879996,1376000
105,0.5419129600000001,2644.763152160001,2000,8.74271295999995,917.6016198399959,1388000
106,0.5216047199999985,2644.241547440001,2000,8.769656719999974,926.3712765599959,1400000
107,0.5180181199999987,2643.723529320001,2000,8.772218119999977,935.1434946799958,1412000
108,0.5242775199999998,2643.199251800001,2000,8.767785519999979,943.9112801999958,1428000
109,0.5207892399999997,2642.678462560001,2000,8.77218923999995,952.6834694399957,1440000
110,0.5388099199999996,2642.1396526400013,2000,8.74144991999997,961.4249193599957,1456000
111,0.534455559999999,2641.6051970800013,2000,8.727295559999963,970.1522149199957,1468000
112,0.514654519999999,2641.0905425600013,2000,8.79067451999997,978.9428894399956,1476000
113,0.5370083599999997,2640.553534200001,2000,8.710916360000029,987.6538057999957,1492000
114,0.5348525599999994,2640.018681640001,2000,8.715068559999992,996.3688743599956,1504000
115,0.523742879999999,2639.494938760001,2000,8.74303087999998,1005.1119052399956,1516000
116,0.5384172800000011,2638.956521480001,2000,8.663737279999943,1013.7756425199956,1524000
117,0.5508968800000005,2638.405624600001,2000,8.66514487999997,1022.4407873999955,1536000
