round,total disipated energy for hetergeneous nodes,residual energy ,number of nodes alive,Total Energy consumed at each round,TotalEnergyconsumed till this round,throughput
1,0.4885549599999979,1799.51144504,2000,8.889990959999974,8.889990959999974,16000
2,0.47230975999999886,1799.03913528,2000,8.988057759999974,17.878048719999946,32000
3,0.4643662799999987,1798.574769,2000,9.070838279999963,26.948886999999907,48000
4,0.46877395999999905,1798.1059950400002,2000,9.049465959999972,35.99835295999988,64000
5,0.4681690399999994,1797.6378260000001,2000,9.041725039999935,45.04007799999981,80000
6,0.46528823999999885,1797.17253776,2000,9.063540239999915,54.103618239999726,96000
7,0.4599733999999989,1796.71256436,2000,9.08262939999997,63.18624763999969,112000
8,0.458382719999999,1796.25418164,2000,9.086546719999925,72.27279435999962,128000
9,0.4689471199999997,1795.7852345200001,2000,9.042007119999946,81.31480147999957,144000
10,0.4539492000000002,1795.3312853200002,2000,9.094001199999957,90.40880267999952,160000
11,0.4504838800000002,1794.8808014400001,2000,9.106583879999983,99.51538655999951,176000
12,0.45574360000000025,1794.4250578400001,2000,9.121395599999964,108.63678215999948,192000
13,0.4674802399999998,1793.9575776000001,2000,9.093644239999962,117.73042639999944,208000
14,0.46620659999999875,1793.491371,2000,9.0513386,126.78176499999944,224000
15,0.4574738399999996,1793.0338971600002,2000,9.078445840000047,135.8602108399995,240000
16,0.4645142399999995,1792.5693829200002,2000,9.071134239999967,144.93134507999946,252000
17,0.4631748399999995,1792.1062080800002,2000,9.095310839999934,154.0266559199994,268000
18,0.4603388399999987,1791.6458692400001,2000,9.090106839999951,163.11676275999935,284000
19,0.4576629199999996,1791.18820632,2000,9.127366919999975,172.24412967999933,300000
20,0.45713828000000023,1790.73106804,2000,9.104662280000024,181.34879195999935,316000
21,0.45488587999999913,1790.2761821600002,2000,9.099413879999974,190.44820583999933,332000
22,0.4593224400000001,1789.8168597200001,2000,9.091622439999913,199.53982827999926,348000
23,0.4645840800000003,1789.3522756400002,2000,9.053324079999953,208.5931523599992,364000
24,0.4639137599999993,1788.8883618800003,2000,9.083373759999958,217.67652611999915,380000
25,0.46198083999999984,1788.4263810400003,2000,9.08989283999999,226.76641895999916,396000
26,0.4628415599999982,1787.9635394800002,2000,9.07017355999992,235.83659251999907,412000
